588,CLADD_EXT_RH_PuWh,149,2,1,3200,160,160,1,119,119,0,0,1400,1400,1400,1400,1400,1400,246,246,246,246
589,CLADD_EXT_RH_Plat,149,5,1,3200,150,150,1,119,119,0,0,1401,1401,1401,1401,1401,1401,245,245,245,245
590,DIFUSOR TIGUAN R-LINE,29,1,1,3000,135,133,1,40,40,0,0,115,115,115,115,115,115,28,28,28,28
591,CLADD_EXT_RH_DBlk,149,6,1,3200,150,150,1,119,119,0,0,1402,1402,1402,1402,1402,1402,245,245,245,245
592,CLADD_EXT_RH_Orang,149,22,1,3200,160,160,1,119,119,0,0,1403,1403,1403,1403,1403,1403,245,245,245,245
594,TRLPA_LH_COV_Ptro,13,31,1,3200,200,200,1,209,209,0,0,648,648,648,648,648,648,648,648,648,648
595,CLADD_EXT_RH_MGreen,149,16,1,3200,150,150,1,119,119,0,0,1407,1407,1407,1407,1407,1407,245,245,245,245
601,CLADD_EXT_RH_BSilk,149,7,1,3200,125,125,1,119,119,0,0,1404,1404,1404,1404,1404,1404,245,245,245,245
603,CLADD_EXT_RH_RRed,149,20,1,3200,160,160,1,119,119,0,0,1408,1408,1408,1408,1408,1408,246,246,246,246
604,TRL_AIRDAM_LH,129,1,1,3400,176,176,3,128,128,0,0,1525,1525,1525,1525,1525,1525,258,258,258,258
605,TRL_AIRDAM_RH,130,1,1,3400,175,175,3,129,129,0,0,1526,1526,1526,1526,1526,1526,259,259,259,259
606,TRL_TOWEYE_COVER,131,1,1,3400,150,150,3,123,123,0,0,1520,1520,1520,1520,1520,1520,253,253,253,253
608,TRL_UPPER_FLAMP_LH,137,1,1,3200,181,172,3,124,124,0,0,1521,1521,1521,1521,1521,1521,254,254,254,254
609,TRLPA_PDC_COVER,18,1,1,3200,160,160,1,213,213,0,0,604,604,604,604,604,604,604,604,604,604
610,TRLPA_FRT_STRIP_Atln,12,9,1,3200,175,175,1,208,208,0,0,625,625,625,625,625,625,625,625,625,625
611,DUNE_ROCKER_LH,74,4,1,3200,150,150,1,58,58,0,0,358,358,358,358,358,358,52,52,52,52
612,DUNE_ROCKER_RH,75,4,1,3200,150,150,1,59,59,0,0,359,359,359,359,359,359,53,53,53,53
618,TRL_UPPER_FLAMP_RH,138,1,1,3200,181,170,3,125,125,0,0,1522,1522,1522,1522,1522,1522,255,255,255,255
628,TRL_LOWER_FLAMP_LH,139,1,1,3200,154,145,3,126,126,0,0,1523,1523,1523,1523,1523,1523,256,256,256,256
638,TRL_LOWER_FLAMP_RH,140,1,1,3200,150,150,3,127,127,0,0,1524,1524,1524,1524,1524,1524,257,257,257,257
643,TRL_TRIM_CNTRL_PuWh,141,2,1,3000,120,120,3,120,120,0,0,1460,1460,1460,1460,1460,1460,248,248,248,248
644,TRL_TRIM_CNTRL_Plat,141,5,1,3000,99,99,3,120,120,0,0,1461,1461,1461,1461,1461,1461,247,247,247,247
645,TRL_TRIM_CNTRL_DBlk,141,6,1,3000,170,170,3,120,120,0,0,1462,1462,1462,1462,1462,1462,247,247,247,247
646,TRL_TRIM_CNTRL_HOrang,141,22,1,3000,200,200,3,120,120,0,0,1463,1463,1463,1463,1463,1463,247,247,247,247
649,TRL_TRIM_CNTRL_MGreen,141,16,1,3000,200,200,3,120,120,0,0,1467,1467,1467,1467,1467,1467,247,247,247,247
650,TRL_TRIM_CNTRL_BSilk,141,7,1,3000,120,120,3,120,120,0,0,1464,1464,1464,1464,1464,1464,247,247,247,247
651,TRL_TRIM_CNTRL_RRed,141,20,1,3000,200,200,3,120,120,0,0,1468,1468,1468,1468,1468,1468,248,248,248,248
653,TRL_TRIM_LAT_LH_PuWh,142,2,1,3200,98,95,3,121,121,0,0,1480,1480,1480,1480,1480,1480,250,250,250,250
654,TRL_TRIM_LAT_LH_Plat,142,5,1,3200,100,100,3,121,121,0,0,1481,1481,1481,1481,1481,1481,249,249,249,249
655,TRL_TRIM_LAT_LH_DBlk,142,6,1,3200,95,95,3,121,121,0,0,1482,1482,1482,1482,1482,1482,267,267,267,267
656,TRL_TRIM_LAT_LH_HOrang,142,22,1,3200,100,100,3,121,121,0,0,1483,1483,1483,1483,1483,1483,249,249,249,249
658,TRLPA_RH_COV_PuWh,14,2,1,3200,210,210,1,210,210,0,0,661,661,661,661,661,661,661,661,661,661
659,TRL_TRIM_LAT_LH_MGreen,142,16,1,3200,100,100,3,121,121,0,0,1487,1487,1487,1487,1487,1487,249,249,249,249
